OriginSite,OriginBlock,Start Block korrigert,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,RT treat,Old treat (label),subPlot,year,date,Measure,recorder,Ach mil,Aco sep,Agr cap,Agr mer,Alc alp,Alc sp,Ant alp,Ant dio,Ant odo,Ast alp,Ave fle,Bet nan,Bet pub,Bis viv,Cal vul,Cam rot,Car big,Car cap,Car nor,Car pal,Car pau,Car pil,Car sp,Car vag,Cer alp,Cer fon,Des ces,Emp,Emp her,Epi ana,Euph fri,Fes ovi,Fes rub,Fes viv,Gen ama,Gen niv,Gen ten,Ger syl,Geu riv,Hie alp,Hie pil,Hir vul,Jun com,Kob sim,Luz sp,Luz spi,Leo aut,Lot cor,Luz mul,Myos,Nar stri,Oma sup,Par pal,Phl alp,Phle alp,Pin vul,Poa alp,Poa pra,Poa sp,Pot cra,Pot ere,Pru vul,Pyr min,Rum ac-la,Ran acr,Rhi min,Rum ace,Sag sp,Sal her,Salix sp,Saus alp,Sax aiz,Sel sel,Sib pro,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri ces,Tri rep,Vac myr,Vac uli,Vac vit,Ver alp,Ver fru,Ver ser,Vio bif,Vio pal,Vio riv,Nid seedling,Nid gram,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,2,2009,13-Aug,Presence,KK,1,,1,,,,,,1,,,,,,,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,0,5,0,2,30,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,3,2009,13-Aug,Presence,KK,1,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,0,0,30,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,4,2009,13-Aug,Presence,KK,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,0,10,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,5,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,0,0,0,0,20,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,6,2009,13-Aug,Presence,KK,,,1,,,,,1,1,,,,,F,,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,1,,,,0,20,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,7,2009,13-Aug,Presence,KK,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,0,30,0,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,8,2009,13-Aug,Presence,KK,1,,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,0,30,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,9,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,1,,,,,,,,0,10,0,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,10,2009,13-Aug,Presence,KK,1,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,0,20,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,11,2009,13-Aug,Presence,KK,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,0,20,0,5,10,5,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,12,2009,13-Aug,Presence,KK,1,,1,,,,,1,1,,,,,1,,F,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,30,0,0,5,5,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,13,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,40,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,14,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,0,10,0,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,15,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,0,10,0,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,16,2009,13-Aug,Presence,KK,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,D,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,5,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,17,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,10,0,2,20,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,18,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,5,2,0,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,19,2009,13-Aug,Presence,KK,1,1,1,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,0,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,20,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,0,5,0,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,21,2009,13-Aug,Presence,KK,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,0,10,0,10,5,0,0,,,,,,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,22,2009,13-Aug,Presence,KK,1,1,1,,,,,1,,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,0,10,0,5,5,0,0,,,,4,1,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,23,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0,5,0,0,20,0,0,,,,5,1,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,24,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,5,0,0,20,0,0,,,,6,2,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,25,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,5,0,0,2,5,0,0,,,,6,0.5,
Gudmedalen,11,IV/X,503,TT3,258,503 TT3 258,,,,2,%,2009,13-Aug,Cover,KK,10,4,6,,,,,8,2,,,,,5,,2,,5,,,,,,3,,,2,,5,,,,5,,2,,,10,,,,,,,,,6,,,,4,,,,,,1,,,,2,,4,,3,,,,,,,,,,,4,,8,,,,10,7,,3,,1,,2,,1,,0.4,12.84,0,1.12,10.8,0.4,0,80,15,1,5.25,1.125,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,1,2009,13-Aug,Presence,KK,,,1,,,,,,,,,1,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,0,0,2,10,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,2,2009,13-Aug,Presence,KK,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,0,0,0,0,10,5,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,3,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,1,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,0,0,2,0,10,5,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,4,2009,13-Aug,Presence,KK,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,10,5,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,5,2009,13-Aug,Presence,KK,1,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,0,0,5,0,10,5,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,6,2009,13-Aug,Presence,KK,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,2,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,7,2009,13-Aug,Presence,KK,1,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,0,2,0,0,5,10,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,8,2009,13-Aug,Presence,KK,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,0,2,0,5,2,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,9,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,5,2,0,20,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,10,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,0,0,2,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,11,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,12,2009,13-Aug,Presence,KK,1,,1,,,,,F,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,0,0,2,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,13,2009,13-Aug,Presence,KK,1,,,,,,,1,,,,1,,F,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0,2,2,5,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,14,2009,13-Aug,Presence,KK,,,,,,,,F,1,,,1,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,0,0,2,2,10,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,15,2009,13-Aug,Presence,KK,,,,,,,,1,,,,,,1,1,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,16,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,1,F,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,2,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,17,2009,13-Aug,Presence,KK,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,,,,0,0,2,5,20,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,18,2009,13-Aug,Presence,KK,1,,,,,,,,,,,,,1,1,1,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,2,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,19,2009,13-Aug,Presence,KK,1,,1,,,,,,,,,,,1,1,1,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,2,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,20,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,F,1,1,,1,,,,,,,,,,,,,SF,,1,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,2,0,5,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,21,2009,13-Aug,Presence,KK,1,,,,,,,,1,,,,,1,1,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,2,5,10,0,0,,,,,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,22,2009,13-Aug,Presence,KK,1,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,5,30,0,0,,,,4,0.5,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,23,2009,13-Aug,Presence,KK,1,,,,,,,,1,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,20,0,0,,,,5,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,24,2009,13-Aug,Presence,KK,,,,,,,,,,,,,,,1,1,1,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,5,5,0,0,,,,10,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,25,2009,13-Aug,Presence,KK,1,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,2,0,30,0,0,,,,7,,
Gudmedalen,11,IV/X,502,TT2,527,502 TT2 527,,,,3,%,2009,13-Aug,Cover,KK,4,,2,,,,,8,2,,,1,,5,10,2,8,4,,,,,,4,,,,,,,1,2,2,,,,,3,,,,,,,,,4,4,,,10,,2,,,,1,,,,,,,,,,,,,,,,2,,,3,3,5,,,,5,,,2,,,,2,,1,,0,0.44,1.6,1.16,10.96,1.6,0,70,2,1,6.5,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,1,2009,15-Aug,Presence,KK,1,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,S,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,5,60,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,2,2009,15-Aug,Presence,KK,1,,,,,,,,,,,,,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,10,10,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,3,2009,15-Aug,Presence,KK,1,,,,,,,,,,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,S,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,4,2009,15-Aug,Presence,KK,1,,,,,,,1,1,,,1,,1,,,,F,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,S,,,,,,,,S,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,0,0,0,0,40,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,5,2009,15-Aug,Presence,KK,,,,,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,S,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,0,2,2,2,5,20,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,6,2009,15-Aug,Presence,KK,1,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,S,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,0,2,10,20,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,7,2009,15-Aug,Presence,KK,,,1,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,30,5,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,8,2009,15-Aug,Presence,KK,1,,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,2,30,10,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,9,2009,15-Aug,Presence,KK,1,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,S,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,0,0,0,2,40,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,10,2009,15-Aug,Presence,KK,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,0,30,2,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,11,2009,15-Aug,Presence,KK,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,0,0,0,5,20,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,12,2009,15-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,13,2009,15-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0,0,0,10,20,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,14,2009,15-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,1,,,,,1,,,,1,,,,,,,,,,,0,0,0,0,20,10,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,15,2009,15-Aug,Presence,KK,,,,,,,,1,,,,,,1,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,10,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,16,2009,15-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,1,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,17,2009,15-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,1,,0,0,0,0,10,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,18,2009,15-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,1,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,2,0,2,20,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,19,2009,15-Aug,Presence,KK,1,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,5,0,2,20,10,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,20,2009,15-Aug,Presence,KK,1,,1,,,,,1,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,2,2,2,0,5,10,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,21,2009,15-Aug,Presence,KK,1,,,,,,,1,1,,,1,,1,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,0,0,0,2,30,0,0,,,,,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,22,2009,15-Aug,Presence,KK,1,,1,,,,,1,,,,1,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,2,0,2,2,10,0,0,,,,2,,
Gudmedalen,11,IV/X,504,TT4,277,504 TT4 277,,,,4,23,2009,15-Aug,Presence,KK,1,,1,,,,,1,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,10,5,0,0,5,5,0,,,,1,,
