OriginSite,OriginBlock,Start Block (KORRIGERT),originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old treat (label),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bet nan,Bet pub,Bis viv,Cal vul,Cam rot,Car  nor,Car big,Car cap,Car fla,Car nigra,Car pal,Car pil,Carex sp,Cer alp,Cer cer,Cer fon,Cirs pal ,Des ces,Emp her,Epi ana,Euph sp,Fes ovi,Fes rub,Fes viv,Gal uli ,Gym dry,Hie pil,Leo aut,Luz mul,Luz spi,"Mots II (Epi, Ste med, Ver alp)",Nar stri,Oma sup,Oxa ace,Par pal,Phle alp,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pru vul ,Ran acr,Ran rep,Rum ace,Rum ac-la,Sag pro,Sag sag,Sag sp,Sal her,Sel sel,Sib,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri rep,Vac myr,Vac vit,Ver alp,Ver fru,Ver off,Ver serp,Vio bif,Vio pal,Vio riv,Vio sp,Nid gram,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Rambera,8,,530,TT1,531,530 TT1 531,,,1,13,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,1,,,,,,,,S,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,5,5,0,10,5,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,14,2009,18-Aug,Presence,KK,,1,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,5,2,0,0,20,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,15,2009,18-Aug,Presence,KK,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,20,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,16,2009,18-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,F,,,,,,,,1,,,,1,,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,10,5,0,0,20,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,17,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,1,,,,,,,1,,,,,,,,1,,,,1,,,,1,,,,1,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,5,5,0,0,10,5,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,18,2009,18-Aug,Presence,KK,,1,,,,F,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,5,5,5,0,30,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,19,2009,18-Aug,Presence,KK,,1,,,,1,,,,F,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,5,0,5,0,20,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,20,2009,18-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,10,0,5,0,20,0,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,21,2009,18-Aug,Presence,KK,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,10,10,0,0,10,10,0,,,,,,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,22,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,10,10,0,0,20,0,0,,,,8,2,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,23,2009,18-Aug,Presence,KK,,1,,,,F,,,,F,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,1,S,,,,,,,,,,,,,1,,,,,,10,10,0,0,10,0,0,,,,3,1,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,24,2009,18-Aug,Presence,KK,,1,,,,,,,,S,,1,,,,,,,,,,,,,,,S,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,5,2,0,0,10,5,0,,,,3,1,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,25,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,1,,,,,,5,5,0,0,20,2,0,,,,4,1,
Rambera,8,,530,TT1,531,530 TT1 531,,,1,%,2009,18-Aug,Cover,KK,1,8,,,,6,2,,1,4,,5,,,,,,,6,,,,,,,,3,,,,2,,,,4,,,,5,2,8,,,,,,,9,,,5,,,,,1,7,2,1,,,,,,,,,1,,,,6,,,,,,8.6,3.8,1.08,0,15.6,2.64,0,75,12,0,4.5,1.25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,1,2009,18-Aug,Presence,KK,,1,S,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,10,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,2,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,0,0,5,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,3,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,5,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,4,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,10,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,5,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,10,5,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,6,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,20,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,7,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,70,0,10,10,0,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,8,2009,18-Aug,Presence,KK,,1,1,,,1,,,,F,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,30,2,10,10,0,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,9,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,40,0,5,10,0,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,10,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,60,0,0,0,5,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,11,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20,0,5,0,5,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,12,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,20,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,13,2009,18-Aug,Presence,KK,,1,,,,,,,,F,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,D,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,20,0,0,0,5,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,14,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,20,2,2,0,5,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,15,2009,18-Aug,Presence,KK,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,40,5,5,0,2,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,16,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,5,0,5,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,17,2009,18-Aug,Presence,KK,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,20,10,0,0,10,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,18,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,40,2,2,0,2,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,19,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,50,2,0,0,2,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,20,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,0,0,2,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,21,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,80,0,0,0,0,0,0,,,,,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,22,2009,18-Aug,Presence,KK,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,0,0,5,0,0,,,,2,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,23,2009,18-Aug,Presence,KK,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,60,5,0,0,0,0,0,,,,6,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,24,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,20,0,0,0,0,0,60,,,,3,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,25,2009,18-Aug,Presence,KK,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,50,0,0,0,10,0,0,,,,3,,
Rambera,8,,527,TT2,235,527 TT2 235,,,2,%,2009,18-Aug,Cover,KK,,5,8,,,3,,,,8,,1,,,,,,,7,,,,,,,,,,,,,,,,7,,,,9,4,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,6,,4,6,,,,1,42.8,1.52,1.76,1.6,5.32,0,2.4,50,45,1.5,3.5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,1,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,20,10,5,0,0,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,2,2009,18-Aug,Presence,KK,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,30,5,5,5,2,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,3,2009,18-Aug,Presence,KK,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,S,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,30,2,0,2,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,4,2009,18-Aug,Presence,KK,,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,40,5,5,0,0,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,5,2009,18-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,S,,,,,,,,,1,,,,,,,,,,50,5,0,0,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,6,2009,18-Aug,Presence,KK,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,10,10,0,0,0,0,20,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,7,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,1,,S,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,30,2,0,0,0,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,8,2009,18-Aug,Presence,KK,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,50,5,0,0,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,9,2009,18-Aug,Presence,KK,,1,,,,1,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,30,5,0,2,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,10,2009,18-Aug,Presence,KK,,1,S,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,40,2,5,0,2,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,11,2009,18-Aug,Presence,KK,,1,,,,,,,1,1,,F,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1cf,,,,,,,,,,,,,,,,,,50,5,0,0,2,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,12,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,SF,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,60,2,0,0,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,13,2009,18-Aug,Presence,KK,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,S,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,40,10,0,0,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,14,2009,18-Aug,Presence,KK,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,S,S,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,40,2,0,0,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,15,2009,18-Aug,Presence,KK,,1,1,,,,,,S,1,,1,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S,1cf,,,,,,,,S,,,,,,,,1,,50,2,0,0,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,16,2009,18-Aug,Presence,KK,,,,,,,,,,,,1,,,,,,,,,,,,,1,,"1,S",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,30,5,0,5,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,17,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,F,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,2,0,5,10,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,18,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,60,2,0,0,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,19,2009,18-Aug,Presence,KK,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,30,5,0,0,5,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,20,2009,18-Aug,Presence,KK,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,1,SF,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,40,2,5,0,2,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,21,2009,18-Aug,Presence,KK,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,30,2,0,0,20,0,0,,,,,,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,22,2009,18-Aug,Presence,KK,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,0,0,10,20,0,,,,2,1,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,23,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,40,2,0,0,10,0,0,,,,4,2,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,24,2009,18-Aug,Presence,KK,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2,0,0,10,0,0,,,,2,2,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,25,2009,18-Aug,Presence,KK,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,40,0,0,0,20,0,0,,,,2,2,
Rambera,8,,529,TT3,273,529 TT3 273,,,3,%,2009,18-Aug,Cover,KK,,5,4,,,4,3,,1,3,3,3,,,,,,,,,,,,,2,,8,2,,,,,,,2,,,,2,2,,,,4,,,,,,,,,,,,,10,4,1,1,,,,,,2,,1,,,,3,,,,1,,38.4,4.08,1.08,0.56,5.52,1.2,0.8,40,50,0.5,2.5,1.75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,1,2009,18-Aug,Presence,KK,,,,,,1,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,10,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,2,2009,18-Aug,Presence,KK,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,30,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,3,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,20,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,4,2009,18-Aug,Presence,KK,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,5,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,0,90,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,6,2009,18-Aug,Presence,KK,,,,,,F,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,30,0,0,0,5,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,7,2009,18-Aug,Presence,KK,,1,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,20,0,0,0,10,5,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,8,2009,18-Aug,Presence,KK,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,0,5,20,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,9,2009,18-Aug,Presence,KK,,,,,,1,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,10,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,10,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,5,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,11,2009,18-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,20,0,0,0,5,20,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,12,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,13,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,10,20,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,14,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,50,0,0,0,10,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,15,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,0,0,20,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,16,2009,18-Aug,Presence,KK,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,20,5,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,17,2009,18-Aug,Presence,KK,,1,S,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,5,0,0,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,18,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,10,0,10,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,19,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,5,0,10,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,20,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,25,0,0,0,10,5,0,,,,,,
