DestinationSite,DestinationBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,subPlot,year,date,Measure,recorder,Ach mil,Aco sep,Agr cap,Agr mer,Alc alp,Alc sp,Alp art,Anem nemo,Ant alp ,Ant dio,Ant odo,Arc alp,Ast alp,Atoc rup,Ave fle,Avenu  pub,Bart alp,Bet,Bet nan,Bet pub,Bis viv,Bot lun ,Call,Cal vul,Cam rot,Car atr,Car big,Car cap,Car ech,Car fla,Car lep,Car nig,Car nor,Car pal,Car pan,Car pau,Car pil,Car pul,Car sax,Car ser,Car vag,Car sp,Car car,Cer alp,Cer cer,Cer fon,Cer gla,Cha alp,Cir pal,Cirs,Coe vir,Dac glo,Dant dec,Des alp,Des ces,Dia del,Dia glo,Dianthus,Dry oct,Emp her,Emp nig,Emp,Epi ana,Epilob sp ,Equi arv,Erigeron,Eri uni,Euph fri,Euph wet,Euph sp,Fes ovi,Fes rub,Fes viv,Filip ulm,Frag ves,Gal bor,Gal sax,Gal ul,Gal uli ,Gal ver,Gen ama,Gen cam,Gen niv,Gen ten,Gent sp,Ger syl,Geum urb,Geu riv,Graminoid,Gram sp,Gym dry,Hie alp,Hie pil,Hie vul,Hier sp,Hyp mac,Hypo mac,Junip,Jun alp,Jun fili,Jun com,Jun tri,Kna arv,Kobresia,Kob sim,Leu,Leo aut,Leu vul,Linar vulg,Loi pro,Lotus,Lot cor,Luz mul,Luz pil,Luz sp,Luz spi,Lych vis,Min bif,Mel pra,Nar stri,Oma nor,Oma sup,Oma syl,Oxa ace,Oxy dig,Par pal,Phle alp,Phle prat,Phyll caer,Picea abies,Pim sax,Pin vul,Pin alp,Ping sp,Pla lan,Pla maj,Pla med,Poa alp,Poa ann,Poa pra,Poaceae sp,Pot arg ,Pot cra,Pot ere,Pru vul,Pyr mig,Pyr min,Pyr nor,Pyrola sp,Ran acr,Ran aur,Ran rep,Rhin min,Rhinant,Rho ros,Rodhiola,Rub idae,Rum ace,Rum ac-la,Ryll siv,Sag pro,Sag sag,Sag sp,Sal her,Sal lan,Sal lap,Sal phyl,Sal ret,Salix sp,Saus alp,Sax aiz ,Sax opp,Sed acr,Sel sel,Sib pro,Sil aca,Sil prat,Sil vul,Solidago,Sol vir,Sorb auc,Sorbus,Ste gra,Ste med,Suc pra,Tarax,Tha alp,Thlaspi  arv,Thalictrum,Tof pus,Trien eur,Tri ces,Tri med,Tri mont,Tri pra,Tri rep,Vac myr,Vac uli,Vac vit,Ver alp,Ver cha,Ver fru,Ver off,Ver ser,Vic cra,Vic sep,Vio bif,Vio pal,Vio riv,Vio tri,Vio sp,Vis vul,pleuro,acro,liver,lichen,litter,soil,rock,seedlings,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Veskre,2,523,TT3,266,523 TT3 266,,,7,2011,02-Aug,Presence,IH,,,,,,,,,,,,,,,1,,,,,,"J,F",,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,"S,F",,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,0,0,0,0,2,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,8,2011,02-Aug,Presence,IH,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,F,1,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,2,0,0,0,3,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,9,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"S,1",,,,,3,0,0,0,4,0,0,1,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,10,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,4,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,11,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Sx3,,,,,SF,,,,1,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,2,0,0,0,4,0,0,,,,,,,Epi ana (Sx3) kan og vera Cer gla!!
Veskre,2,523,TT3,266,523 TT3 266,,,12,2011,02-Aug,Presence,IH,,,F,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,"S,1",,,,,S,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,0,15,0,0,1,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,13,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,SF,,,,1,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,2,0,0,0,5,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,14,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,"J,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,"S,1",,,,,2,0,0,0,3,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,15,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,S,,,,,,,,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4,0,0,0,5,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,16,2011,02-Aug,Presence,IH,,,1,,,,,,,,1,,,,,,,Sx2,,,"J,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,"J,1",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,"S,1",1,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,0,0,0,7,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,17,2011,02-Aug,Presence,IH,,,,,,,,,,,,,,,,,,,,,1,,J,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,SF,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,15,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,18,2011,02-Aug,Presence,IH,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,S,,,,1,,,,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,0,0,0,10,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,19,2011,02-Aug,Presence,IH,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"S,1",,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,2,0,0,0,4,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,20,2011,02-Aug,Presence,IH,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,S,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,S,,,,,15,0,0,0,7,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,21,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,"J,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,10,0,0,0,10,0,0,,,,,,,
Veskre,2,523,TT3,266,523 TT3 266,,,22,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,J,,,,,,,,1,,,,,,,,,,,,,,,,2,0,0,0,5,0,0,,,,,10,,
Veskre,2,523,TT3,266,523 TT3 266,,,23,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,1,,,"J,F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,SF,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,4,0,0,0,20,0,0,,,,,5,,
Veskre,2,523,TT3,266,523 TT3 266,,,24,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,10,0,0,0,10,0,0,,,,,6,,
Veskre,2,523,TT3,266,523 TT3 266,,,25,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,"J,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,"S,1","J,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,5,0,0,0,15,0,0,1,,,,8,,
Veskre,2,523,TT3,266,523 TT3 266,,,%,2011,02-Aug,Cover,IH,,,10,,,,,,,,1,,,,1,,,2,,,15,,1,,1,,,5,,,,3,,,,,,,,,,,,,,1,,,,,,,,,10,,,,,,,,2,,,,,20,,,,3,1,,,,,,8,,,,,,,,,,,,,,15,,,,,,,,,,,,,,2,,,,,,,,,,,,,4,,,,,,,,,,,,,,5,,,,,,,,,,17,5,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,,,,1,7,,,,,,,,,,,2,,,1,,,,,,,1,7,,2,2,,,1,,,,3,8,1,,,,4.16,0,0,0,7.04,0,0,,95,3,0,7.25,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,1,2011,02-Aug,Presence,IH,1,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,15,0,0,,,,,,,520 TT4c 267 = 520 TT4 267
Veskre,2,520,TT4,267,520 TT4 267,,,2,2011,02-Aug,Presence,IH,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,30,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,3,2011,02-Aug,Presence,IH,1,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,2,0,0,0,15,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,4,2011,02-Aug,Presence,IH,1,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"S,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,1,,,,0,0,0,0,12,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,5,2011,02-Aug,Presence,IH,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,5,0,0,0,20,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,6,2011,02-Aug,Presence,IH,,,1,,1,,,,,,,,,,,,,,,,F,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,2,0,0,0,15,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,7,2011,02-Aug,Presence,IH,1,,F,,1,,,Sx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,S,,,,0,0,2,0,25,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,8,2011,02-Aug,Presence,IH,1,,1,,"S,1",,,S,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,30,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,9,2011,02-Aug,Presence,IH,1,,1,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,15,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,10,2011,02-Aug,Presence,IH,1,,1,,,,,,,,,,,,1,,,S,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,10,0,0,0,10,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,11,2011,02-Aug,Presence,IH,1,,1,,1,,,,,,,,,,1,,,,,,F,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,2,0,2,0,20,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,12,2011,02-Aug,Presence,IH,1,,1,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,1,0,15,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,13,2011,02-Aug,Presence,IH,1,,1,,1,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,25,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,14,2011,02-Aug,Presence,IH,1,,1,,,,,S,,,F,,,,,,,S,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,15,0,0,0,20,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,15,2011,02-Aug,Presence,IH,1,,1,,,,,"Sx2,1",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,10,0,0,0,25,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,16,2011,02-Aug,Presence,IH,1,,1,,1,,,,,,F,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,"S,1",,,,,,,,,,,,,3,0,0,0,40,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,17,2011,02-Aug,Presence,IH,1,,1,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,35,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,18,2011,02-Aug,Presence,IH,1,,F,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,19,2011,02-Aug,Presence,IH,1,,F,,Sx2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,0,0,0,20,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,20,2011,02-Aug,Presence,IH,1,,F,,,V,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,0,0,0,20,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,21,2011,02-Aug,Presence,IH,1,,1,,1,,,S,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,10,0,0,0,10,0,0,,,,,,,
Veskre,2,520,TT4,267,520 TT4 267,,,22,2011,02-Aug,Presence,IH,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,20,0,0,,,,,20,,
